Unnamed: 0	drugName	condition	review	rating	date	usefulCount
225104	Bupropion	Smoking Cessation	"""I was a smoker for 35 years, I took 150 mg of Bupropion for 3 days and 300 mg for 2 more and decided to quit on day 5.  It still took effort on my part but the Bupropion was extremely helpful with the withdrawals.  I am now on day 35 and I continue to be a nonsmoker.  I have had a few side effects such as slight insomnia and night sweats. Interestingly if you review nicotine withdrawal side effects, they are similar.  I have been in a good mood since taking this medication.  My doctor plans to keep me on this for the next 3 months to insure all of the nicotine is out of my system.  Overall - Very positive experience."""	10.0	March 11, 2016	34
88252	Adderall	ADHD	"""While not perfect, this drug helped me achieve around an 80% improvement in my focus, attention, and ability to see tasks through to the end.  I take 20mg IR in the morning and 20mg early in the afternoon.  I was never diagnosed with A.D.D when I was a kid likely because I barely went to see doctors as a child.  I used illicit drugs my whole life until it caused me to almost kill myself.  After being clean for a year, I noticed my problems persisted with attention, focus, and finishing tasks.  After seeing a Psychiatrist and getting a proper test/diagnosis,  I&#039;m grateful.  It&#039;s helped a lot."""	8.0	January 19, 2017	50
177265	Duloxetine	Generalized Anxiety Disorde	"""So far, life changing"""	8.0	May 25, 2017	8
25087	Hylan g-f 20	Osteoarthritis	"""I have had the injections of synvice 3 times so far the first time I got the injection it worked pretty good after about 3 weeks it made me pain free for about two to three months the second and third time I had the injections I did not feel a thing even after 3 weeks I&#039;m going back to cortisone next time."""	4.0	August 21, 2016	9
16924	Copaxone	Multiple Sclerosis	"""I have been using Copaxone for almost ten years. In that time I have had maybe two flareups. I self inject. Found the auto inject hurt more. Skin irritation lasts less than half an hour. The only long term side effect is a loss of fat cells under the skin which cause slight indentations. I chose Copaxone after many hours of research and have never been sorry. I intend to continue using this drug until someone convinces me there is something better."""	10.0	October 2, 2009	54
130500	Levonorgestrel	Birth Control	"""I had Mirena inserted for the second time. I had the first one removed because we wanted another baby and afterwards I had a new one inserted. I have absolutely no complaints and I would recommend this birth control to everyone. I haven&#039;t had any periods since it was inserted and the procedure was painless. I no longer get cramps or periods. We still use condoms, but I was told they weren&#039;t necessary. I am a full supporter of Mirena and would use it over and over."""	10.0	September 25, 2012	5
137033	Isotretinoin	Acne	"""I am now 55 years old.  I started developing acne when I was 14 .  It became so severe that my parents took me to a dermatologist.  This was back in the 1970s when all that was available were antibiotics and infrared light treatment.  It worked on and off, but after several years my body built up a resistance to the antibiotics and the severe acne returned.  I was prescribed accutane when I was 29.  My acne cleared up in 3 days!  I had some mild side effects: dry skin, dry lips (which continue to this day).  But my skin is crystal clear and has been for almost 30 years!!!  I highly recommend this wonderful medication.  I don&#039;t know what my life would have been like without it,"""	10.0	January 24, 2016	46
183522	Cymbalta	ibromyalgia	"""This is the only medicine that relieve my pains."""	10.0	October 19, 2010	15
66866	Seroquel	Generalized Anxiety Disorde	"""Helped &quot;clear up&quot; my foggy mind."""	9.0	October 13, 2011	42
12738	Etanercept	Rheumatoid Arthritis	"""Had RA for 4 yrs after birth of my baby. I spent 2 years on various meds which did nothing for the pain Then put on Humira which worked wonders for nearly 2 years then started getting flare ups again so they put me on Enbrel 1st injection fine 2nd got small injection site reaction 3Rd injection got massive reaction at injection site &amp; laryngitis Dr diagnosed cellulitis but after reading that laryngitis can be a symptom of allergic reaction I&#039;m leaning towards an allergic reaction and am currently waiting a reply from my rheumatology team!"""	7.0	August 9, 2015	26
63443	Epiduo	Acne	"""I have had horrible acne since the age of 11. I am almost 16 now and have been through two courses of accutane. During my second course of the medication I developed one of the rare side effects called pseudo tumor cerebri (build up of spinal fluid in the brain) which was only resolved with a spinal tap. Here I am 8 months later, and my acne has come back only on my temples and sides of my chin. I started using epiduo forte about 2 weeks ago, and my face looks SOOOO much better"""	9.0	December 28, 2015	4
71378	Levora	Birth Control	"""I am a 27 year old first-time oral birth control user, and started on Levora 11 days ago. I know side effects are supposed to last for a few months then even out, but I don&#039;t know if I can handle a few months of this! It has hit me in phases! The first phase was headaches (which I never get normally!), breasts sore beyond belief, and exhaustion. That has now shifted to hot flashes with lightheadedness followed by anxiety and LOTS of crying! I have also been constantly nauseous. Thinking of food makes me nauseous, but I&#039;m also starving and feel like I can&#039;t eat enough! All I can hope is that this is also a phase and it will even out and I&#039;ll just have to tough it out. But if it doesn&#039;t ease up I think I&#039;ll have to try a different pill. """	3.0	April 7, 2013	27
29025	Moexipril	High Blood Pressure	"""Works for me, don&#039;t take half like I was, you must take full pill for it to work right and also take regularly"""	8.0	June 13, 2010	3
160827	Buspirone	Panic Disorde	"""This medicine is saving my life!  After 20 years of suffering with panic disorder, I finally feel free.  I have had zero side effects, do not be hesitant to take this medication.  It will change your life!"""	10.0	September 21, 2011	159
25407	Acetaminophen / phenyltoloxamine	Headache	"""I remember back when you could only get Percogesic by prescription from a doctor.  Nowadays when a prescription is approved to be sold over the counter, the strength of the medication is greatly reduced, which makes it much less effective.  I suffer from migraine headaches on a regular basis and am a devoted user of Percogesic, as I have found it alleviates the pain much faster than a lot of the expensive prescription medications I have tried.  The only problem is that Percogesic is getting more difficult to find in the stores, so I make sure to stock up whenever I find it!"""	10.0	August 22, 2008	18
47813	Adapalene	Acne	"""I was very sceptical about using differin cream as I had done a lot of reading and has obviously read about the dreaded initial breakout! A side note, I am also on lymecycline 408mg (tetracycline is the same) and I&#039;m on lucette bc. When I first started using it I left it on for an hour, to see how my skin reacted, then washed it off. I have been leaving it on overnight now for about a week and a half. Yes, I have broken out. Any worse than usual? No. In fact the breakouts healed, were less aggressive and red. Currently the only side effect I&#039;ve got is the corners of my mouth are a bit sore and dry. My skin is very soft where I use the cream. My advice, start slow! And use it so sparingly!! Literally the tiniest bit. I am pleased so far. :)"""	9.0	June 25, 2016	11
197628	Suprep Bowel Prep Kit	Bowel Preparation	"""Overall not that bad.  I&#039;m not a big guy, only 140 lbs so I was a little worried the one size fits all instructions might be more than I need.  And after reading the previous comments I was expecting it to be worse than it was.   I followed the instructions and had no nausea and only mild cramping on the 2nd dose.  To me the taste while not great was also not that bad, only surprise was it tasted somewhat salty.  Just have to chug it down over half a dozen gulps.  My only complaint is the ridiculous cost, outrageous.  Bottom line however is follow instructions and it&#039;s not that bad, at least it was not for me."""	8.0	November 13, 2017	3
